id,filename,category,subcategory,asset_type,variant,orientation,state,reuse_scope,native_grid,source_scale,canvas_width,canvas_height,footprint_width_tiles,footprint_height_tiles,anchor,approval_status,qa_status,component_count,component_roles,tags,source,normalized_path,notes
pharmacy_dispensing_counter_01,pharmacy_dispensing_counter_01.png,pharmacy,dispensing,pharmacy_dispensing_counter,1,default,clean,hospital_only,32,8,63,57,2,1,bottom_center,approved,pass,0,,pharmacy;dispensing;counter;medication,source/generated/incoming/rastalr_pharmacy_01_dispensing_storage.png,staging/pending/normalized/pharmacy_dispensing_counter_01.png,Batch 10 final pharmacy sheet.
pharmacy_label_printer_station_01,pharmacy_label_printer_station_01.png,pharmacy,labeling,pharmacy_label_printer_station,1,default,clean,hospital_only,32,8,62,61,2,1,bottom_center,approved,pass,0,,pharmacy;label;printer;scanner;terminal,source/generated/incoming/rastalr_pharmacy_02_preparation_packaging.png,staging/pending/normalized/pharmacy_label_printer_station_01.png,Batch 10 final pharmacy sheet.
pharmacy_medication_shelving_01,pharmacy_medication_shelving_01.png,pharmacy,medication_storage,pharmacy_medication_shelving,1,default,clean,hospital_only,32,8,54,64,2,1,bottom_center,approved,pass,0,,pharmacy;medication;shelving;storage,source/generated/incoming/rastalr_pharmacy_01_dispensing_storage.png,staging/pending/normalized/pharmacy_medication_shelving_01.png,Batch 10 final pharmacy sheet.
pharmacy_refrigerator_01,pharmacy_refrigerator_01.png,pharmacy,cold_storage,pharmacy_refrigerator,1,default,clean,hospital_only,32,8,43,63,1,1,bottom_center,approved,pass,0,,pharmacy;medication;refrigerator;vaccine;cold_storage,source/generated/incoming/rastalr_pharmacy_01_dispensing_storage.png,staging/pending/normalized/pharmacy_refrigerator_01.png,Batch 10 final pharmacy sheet.
pharmacy_returns_bin_station_01,pharmacy_returns_bin_station_01.png,pharmacy,medication_returns,pharmacy_returns_bin_station,1,default,clean,hospital_only,32,8,61,52,1,1,bottom_center,approved,pass,0,,pharmacy;returns;medication;disposal;bins,source/generated/incoming/rastalr_pharmacy_03_distribution_support.png,staging/pending/normalized/pharmacy_returns_bin_station_01.png,Batch 10 final pharmacy sheet.
physician_desk_small_01,physician_desk_small_01.png,examination,furniture,physician_desk_small,1,default,clean,everyday_world_common,32,8,62,43,2,1,bottom_center,approved,pass,0,,physician;desk;office;storage;furniture,source/generated/incoming/rastalr_exam_01_furniture.png,staging/pending/normalized/physician_desk_small_01.png,Production batch 03; bottom-center furniture sheet sprite.
portable_ultrasound_01,portable_ultrasound_01.png,examination,diagnostics,portable_ultrasound,1,default,clean,hospital_only,32,8,46,60,1,1,bottom_center,approved,pass,0,,ultrasound;portable;diagnostic;imaging;wheels,source/generated/incoming/rastalr_exam_02_diagnostics.png,staging/pending/normalized/portable_ultrasound_01.png,Production batch 03; bottom-center diagnostics sheet sprite.
portable_xray_unit_01,portable_xray_unit_01.png,emergency,diagnostics,portable_xray_unit,1,default,clean,hospital_only,32,8,50,56,1,1,bottom_center,approved,pass,0,,portable;xray;diagnostic;emergency;wheels,source/generated/incoming/rastalr_emergency_02_triage_treatment.png,staging/pending/normalized/portable_xray_unit_01.png,Batch 07 bottom-left.
prescription_will_call_rack_01,prescription_will_call_rack_01.png,pharmacy,prescription_storage,prescription_will_call_rack,1,default,clean,hospital_only,32,8,55,63,2,1,bottom_center,approved,warning,0,,pharmacy;prescription;will_call;rack;storage,source/generated/incoming/rastalr_pharmacy_03_distribution_support.png,staging/pending/normalized/prescription_will_call_rack_01.png,Batch 10 final pharmacy sheet.
privacy_curtain_corner_01,privacy_curtain_corner_01.png,patient_rooms,patient_support,privacy_curtain_corner,1,default,clean,hospital_only,32,8,53,59,2,2,bottom_center,approved,pass,0,,privacy;curtain;corner;divider;patient_room;wheels,source/generated/incoming/rastalr_prod_03_privacy_support.png,staging/pending/normalized/privacy_curtain_corner_01.png,Production batch 01; top-center privacy-support sheet sprite.
privacy_curtain_folded_01,privacy_curtain_folded_01.png,patient_rooms,privacy,privacy_curtain_folded,1,default,clean,hospital_only,32,8,31,62,1,1,bottom_center,approved,pass,0,,privacy;curtain;folded;divider;patient_room;wheels,source/generated/incoming/rastalr_prod_05_privacy_storage_support.png,staging/pending/normalized/privacy_curtain_folded_01.png,Production batch 02; top-left privacy-storage-support sheet sprite.
privacy_curtain_straight_01,privacy_curtain_straight_01.png,patient_rooms,patient_support,privacy_curtain_straight,1,default,clean,hospital_only,32,8,49,56,2,1,bottom_center,approved,pass,0,,privacy;curtain;straight;divider;patient_room;wheels,source/generated/incoming/rastalr_prod_03_privacy_support.png,staging/pending/normalized/privacy_curtain_straight_01.png,Production batch 01; top-left privacy-support sheet sprite.
privacy_screen_mobile_01,privacy_screen_mobile_01.png,patient_rooms,privacy,privacy_screen_mobile,1,default,clean,hospital_only,32,8,68,55,2,1,bottom_center,approved,pass,0,,privacy;screen;mobile;divider;patient_room;wheels,source/generated/incoming/rastalr_prod_05_privacy_storage_support.png,staging/pending/normalized/privacy_screen_mobile_01.png,Production batch 02; top-center privacy-storage-support sheet sprite.
queue_barrier_corner_01,queue_barrier_corner_01.png,reception,queue_systems,queue_barrier_corner,1,default,clean,everyday_world_common,32,8,60,44,2,2,bottom_center,approved,warning,0,,queue;barrier;corner;stanchion;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/queue_barrier_corner_01.png,Production batch 04; bottom-center waiting-queue sheet sprite.
queue_barrier_straight_01,queue_barrier_straight_01.png,reception,queue_systems,queue_barrier_straight,1,default,clean,everyday_world_common,32,8,57,36,2,1,bottom_center,approved,warning,0,,queue;barrier;straight;stanchion;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/queue_barrier_straight_01.png,Production batch 04; bottom-left waiting-queue sheet sprite.
queue_ticket_dispenser_01,queue_ticket_dispenser_01.png,reception,queue_systems,queue_ticket_dispenser,1,default,clean,everyday_world_common,32,8,27,58,1,1,bottom_center,approved,pass,0,,queue;ticket;dispenser;reception;stand,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/queue_ticket_dispenser_01.png,Production batch 04; bottom-center core-front-desk sheet sprite.
radiography_table_system_01,radiography_table_system_01.png,radiology,radiography,radiography_table_system,1,default,clean,hospital_only,32,8,56,58,2,1,bottom_center,approved,pass,0,,radiography;table;imaging,source/generated/incoming/rastalr_radiology_01_core_imaging.png,staging/pending/normalized/radiography_table_system_01.png,Batch 08.
radiology_contrast_injector_01,radiology_contrast_injector_01.png,radiology,contrast,radiology_contrast_injector,1,default,clean,hospital_only,32,8,34,59,1,1,bottom_center,approved,pass,0,,contrast;injector;radiology,source/generated/incoming/rastalr_radiology_01_core_imaging.png,staging/pending/normalized/radiology_contrast_injector_01.png,Batch 08.
radiology_lead_apron_rack_01,radiology_lead_apron_rack_01.png,radiology,radiation_protection,radiology_lead_apron_rack,1,default,clean,hospital_only,32,8,56,50,1,1,bottom_center,approved,warning,0,,lead;apron;rack;radiation,source/generated/incoming/rastalr_radiology_02_room_support.png,staging/pending/normalized/radiology_lead_apron_rack_01.png,Batch 08.
radiology_patient_step_platform_01,radiology_patient_step_platform_01.png,radiology,patient_positioning,radiology_patient_step_platform,1,default,clean,hospital_only,32,8,59,56,1,1,bottom_center,approved,pass,0,,patient;step;platform;radiology,source/generated/incoming/rastalr_radiology_03_specialized_imaging.png,staging/pending/normalized/radiology_patient_step_platform_01.png,Batch 08.
radiology_patient_transfer_board_rack_01,radiology_patient_transfer_board_rack_01.png,radiology,patient_transfer,radiology_patient_transfer_board_rack,1,default,clean,hospital_only,32,8,52,59,1,1,bottom_center,approved,pass,0,,patient;transfer;board;rack,source/generated/incoming/rastalr_radiology_02_room_support.png,staging/pending/normalized/radiology_patient_transfer_board_rack_01.png,Batch 08.
radiology_positioning_aids_cart_01,radiology_positioning_aids_cart_01.png,radiology,positioning,radiology_positioning_aids_cart,1,default,clean,hospital_only,32,8,45,59,1,1,bottom_center,approved,pass,0,,positioning;aids;cart,source/generated/incoming/rastalr_radiology_02_room_support.png,staging/pending/normalized/radiology_positioning_aids_cart_01.png,Batch 08.
radiology_workstation_01,radiology_workstation_01.png,radiology,workstations,radiology_workstation,1,default,clean,hospital_only,32,8,60,54,1,1,bottom_center,approved,pass,0,,radiology;workstation;imaging,source/generated/incoming/rastalr_radiology_01_core_imaging.png,staging/pending/normalized/radiology_workstation_01.png,Batch 08.
reception_counter_accessible_01,reception_counter_accessible_01.png,reception,counters,reception_counter_accessible,1,default,clean,everyday_world_common,32,8,61,52,2,1,bottom_center,approved,pass,0,,reception;counter;accessible;low_counter;lobby;modular,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/reception_counter_accessible_01.png,Production batch 04; top-right core-front-desk sheet sprite.
reception_counter_corner_01,reception_counter_corner_01.png,reception,counters,reception_counter_corner,1,default,clean,everyday_world_common,32,8,60,50,2,2,bottom_center,approved,pass,0,,reception;counter;corner;lobby;modular,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/reception_counter_corner_01.png,Production batch 04; top-left core-front-desk sheet sprite.
reception_counter_small_01,reception_counter_small_01.png,reception,counters,reception_counter_small,1,default,clean,everyday_world_common,32,8,58,57,2,1,bottom_center,approved,pass,0,,reception;counter;small;lobby;modular,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/reception_counter_small_01.png,Production batch 04; top-center core-front-desk sheet sprite.
reception_counter_straight_01,reception_counter_straight_01.png,reception,service_counter,reception_counter_straight,1,default,clean,everyday_world_common,32,8,73,41,2,1,bottom_center,approved,pass,0,,counter;reception;desk;service;straight;furniture,source/generated/incoming/pilot_batch_a_sheet.png,staging/pending/normalized/reception_counter_straight_01.png,Pilot Batch A; bottom-right source-sheet sprite.
reception_information_stand_01,reception_information_stand_01.png,reception,information,reception_information_stand,1,default,clean,everyday_world_common,32,8,31,59,1,1,bottom_center,approved,pass,0,,reception;information;brochure;stand;lobby,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/reception_information_stand_01.png,Production batch 04; bottom-right core-front-desk sheet sprite.
reception_medical_sign_stand_01,reception_medical_sign_stand_01.png,reception,signage,reception_medical_sign_stand,1,default,clean,hospital_only,32,8,20,52,1,1,bottom_center,approved,pass,0,,reception;medical;sign;stand;wayfinding,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/reception_medical_sign_stand_01.png,Production batch 04; bottom-right waiting-queue sheet sprite.
recycling_bin_01,recycling_bin_01.png,reception,waste,recycling_bin,1,default,clean,everyday_world_common,32,8,33,51,1,1,bottom_center,approved,pass,0,,recycling;bin;waste;utility;lobby,source/generated/incoming/rastalr_reception_03_lobby_utilities.png,staging/pending/normalized/recycling_bin_01.png,Production batch 04; top-center-right lobby-utilities sheet sprite.
refrigerated_centrifuge_01,refrigerated_centrifuge_01.png,laboratory,centrifugation,refrigerated_centrifuge,1,default,clean,hospital_only,32,8,52,65,1,1,bottom_center,approved,pass,0,,laboratory;refrigerated;centrifuge;sample_processing,source/generated/incoming/rastalr_laboratory_02_sample_processing.png,staging/pending/normalized/refrigerated_centrifuge_01.png,Batch 09 final laboratory sheet; specialized centrifuge variant.
self_checkin_kiosk_01,self_checkin_kiosk_01.png,reception,kiosks,self_checkin_kiosk,1,default,clean,everyday_world_common,32,8,32,57,1,1,bottom_center,approved,pass,0,,self_checkin;kiosk;screen;reception;lobby,source/generated/incoming/rastalr_reception_01_core_front_desk.png,staging/pending/normalized/self_checkin_kiosk_01.png,Production batch 04; bottom-left core-front-desk sheet sprite.
sharps_bin_01,sharps_bin_01.png,examination,hygiene,sharps_bin,1,default,clean,hospital_only,32,8,38,45,1,1,bottom_center,approved,pass,0,,sharps;bin;hygiene;waste;exam_room,source/generated/incoming/rastalr_exam_03_storage_support.png,staging/pending/normalized/sharps_bin_01.png,Production batch 03; bottom-left storage-support sheet sprite.
small_medical_tray_01,small_medical_tray_01.png,examination,support_items,small_medical_tray,1,default,clean,everyday_world_common,32,8,45,54,1,1,center,approved,pass,0,,medical;tray;small;support;wheels,source/generated/incoming/rastalr_exam_03_storage_support.png,staging/pending/normalized/small_medical_tray_01.png,Production batch 03; bottom-right storage-support sheet sprite.
specimen_storage_cabinet_01,specimen_storage_cabinet_01.png,laboratory,specimen_storage,specimen_storage_cabinet,1,default,clean,everyday_world_common,32,8,46,63,1,1,bottom_center,approved,pass,0,,storage;cabinet;specimen;laboratory,source/generated/incoming/rastalr_laboratory_03_specialized_support.png,staging/pending/normalized/specimen_storage_cabinet_01.png,Batch 09 final laboratory sheet; non-refrigerated storage cabinet.
sterile_equipment_stand_01,sterile_equipment_stand_01.png,surgery,equipment_support,sterile_equipment_stand,1,default,clean,hospital_only,32,8,47,60,1,1,bottom_center,approved,pass,0,,sterile;equipment;stand;adjustable;wheels,source/generated/incoming/rastalr_surgery_02_sterile_equipment_support.png,staging/pending/normalized/sterile_equipment_stand_01.png,Production batch 06; bottom-left sterile-equipment-support sprite.
sterile_supply_cart_01,sterile_supply_cart_01.png,surgery,sterile_supplies,sterile_supply_cart,1,default,clean,hospital_only,32,8,52,57,1,1,bottom_center,approved,pass,0,,sterile;supply;cart;surgery;wheels,source/generated/incoming/rastalr_surgery_alpha_cleanup_01.png,staging/pending/normalized/sterile_supply_cart_01.png,Production batch 06 alpha correction; top-right cleaned source sprite.
stretcher_wall_dock_01,stretcher_wall_dock_01.png,emergency,stretcher_storage,stretcher_wall_dock,1,default,clean,hospital_only,32,8,42,56,1,1,wall_center,approved,warning,0,,stretcher;wall;dock;storage;emergency,source/generated/incoming/rastalr_emergency_03_department_support.png,staging/pending/normalized/stretcher_wall_dock_01.png,Batch 07 top-right.
suction_unit_mobile_01,suction_unit_mobile_01.png,icu,suction,suction_unit_mobile,1,default,clean,hospital_only,32,8,43,68,1,1,bottom_center,approved,warning,0,,icu;suction;mobile;respiratory;wheels,source/generated/incoming/rastalr_icu_02_respiratory_support.png,staging/pending/normalized/suction_unit_mobile_01.png,Production batch 05; bottom-left respiratory-support sheet sprite.
surgical_instrument_table_01,surgical_instrument_table_01.png,surgery,instruments,surgical_instrument_table,1,default,clean,hospital_only,32,8,62,50,2,1,bottom_center,approved,warning,0,,surgical;instrument;table;sterile;wheels,source/generated/incoming/rastalr_surgery_01_operating_room_core.png,staging/pending/normalized/surgical_instrument_table_01.png,Production batch 06; bottom-left operating-room-core sprite.
surgical_instrument_trolley_01,surgical_instrument_trolley_01.png,surgery,instruments,surgical_instrument_trolley,1,default,clean,hospital_only,32,8,61,57,2,1,bottom_center,approved,pass,0,,surgical;instrument;trolley;sterile;wheels,source/generated/incoming/rastalr_surgery_alpha_cleanup_01.png,staging/pending/normalized/surgical_instrument_trolley_01.png,Production batch 06 alpha correction; top-left cleaned source sprite.
surgical_light_ceiling_01,surgical_light_ceiling_01.png,surgery,surgical_lighting,surgical_light_ceiling,1,default,clean,hospital_only,32,8,47,58,1,1,top_center,approved,pass,0,,surgical_light;ceiling;operating_room;lamp;surgery,source/generated/incoming/pilot_batch_b_sheet.png,staging/pending/normalized/surgical_light_ceiling_01.png,Pilot Batch B; bottom-center source-sheet sprite.
surgical_linen_hamper_01,surgical_linen_hamper_01.png,surgery,linen,surgical_linen_hamper,1,default,clean,hospital_only,32,8,47,56,1,1,bottom_center,approved,warning,0,,surgical;linen;hamper;sterile;wheels,source/generated/incoming/rastalr_surgery_02_sterile_equipment_support.png,staging/pending/normalized/surgical_linen_hamper_01.png,Production batch 06; bottom-center sterile-equipment-support sprite.
surgical_scrub_sink_01,surgical_scrub_sink_01.png,surgery,scrub_hygiene,surgical_scrub_sink,1,default,clean,hospital_only,32,8,59,60,2,1,bottom_center,approved,pass,0,,surgical;scrub;sink;hygiene;or,source/generated/incoming/rastalr_surgery_02_sterile_equipment_support.png,staging/pending/normalized/surgical_scrub_sink_01.png,Production batch 06; top-right sterile-equipment-support sprite.
surgical_stool_01,surgical_stool_01.png,surgery,furniture,surgical_stool,1,default,clean,everyday_world_common,32,8,41,57,1,1,bottom_center,approved,pass,0,,surgical;stool;seating;wheels;furniture,source/generated/incoming/rastalr_surgery_01_operating_room_core.png,staging/pending/normalized/surgical_stool_01.png,Production batch 06; bottom-right operating-room-core sprite.
surgical_video_recording_unit_01,surgical_video_recording_unit_01.png,surgery,video_recording,surgical_video_recording_unit,1,default,clean,hospital_only,32,8,51,60,1,1,bottom_center,approved,pass,0,,surgical;video;recording;camera;or;wheels,source/generated/incoming/rastalr_surgery_03_specialized_or_support.png,staging/pending/normalized/surgical_video_recording_unit_01.png,Production batch 06; bottom-center specialized-or-support sprite.
surgical_waste_cart_dual_01,surgical_waste_cart_dual_01.png,surgery,waste,surgical_waste_cart_dual,1,default,clean,hospital_only,32,8,55,55,1,1,bottom_center,approved,pass,0,,surgical;waste;cart;dual;wheels,source/generated/incoming/rastalr_surgery_alpha_cleanup_01.png,staging/pending/normalized/surgical_waste_cart_dual_01.png,Production batch 06 alpha correction; bottom-left cleaned source sprite.
syringe_pump_single_01,syringe_pump_single_01.png,icu,infusion,syringe_pump_single,1,default,clean,hospital_only,32,8,36,61,1,1,bottom_center,approved,pass,0,,icu;syringe_pump;single;infusion;iv;wheels,source/generated/incoming/rastalr_icu_01_critical_care_equipment.png,staging/pending/normalized/syringe_pump_single_01.png,Production batch 05; top-center critical-care-equipment sheet sprite.
tablet_counting_station_01,tablet_counting_station_01.png,pharmacy,tablet_processing,tablet_counting_station,1,default,clean,hospital_only,32,8,57,60,2,1,bottom_center,approved,pass,0,,pharmacy;tablet;counting;preparation,source/generated/incoming/rastalr_pharmacy_02_preparation_packaging.png,staging/pending/normalized/tablet_counting_station_01.png,Batch 10 final pharmacy sheet.
thermometer_dock_01,thermometer_dock_01.png,examination,diagnostics,thermometer_dock,1,default,clean,hospital_only,32,8,33,41,1,1,bottom_center,approved,pass,0,,thermometer;dock;diagnostic;temperature;equipment,source/generated/incoming/rastalr_exam_02_diagnostics.png,staging/pending/normalized/thermometer_dock_01.png,Production batch 03; bottom-left diagnostics sheet sprite.
trauma_equipment_cart_01,trauma_equipment_cart_01.png,emergency,trauma_equipment,trauma_equipment_cart,1,default,clean,hospital_only,32,8,53,61,1,1,bottom_center,approved,warning,0,,trauma;equipment;cart;emergency;wheels,source/generated/incoming/rastalr_emergency_01_trauma_resuscitation.png,staging/pending/normalized/trauma_equipment_cart_01.png,Batch 07 bottom-left.
trauma_immobilization_rack_01,trauma_immobilization_rack_01.png,emergency,trauma_immobilization,trauma_immobilization_rack,1,default,clean,hospital_only,32,8,52,60,1,1,bottom_center,approved,pass,0,,trauma;immobilization;rack;backboard;emergency,source/generated/incoming/rastalr_emergency_02_triage_treatment.png,staging/pending/normalized/trauma_immobilization_rack_01.png,Batch 07 bottom-right.
trauma_overbed_table_01,trauma_overbed_table_01.png,emergency,treatment_furniture,trauma_overbed_table,1,default,clean,everyday_world_common,32,8,56,55,2,1,bottom_center,approved,warning,0,,trauma;overbed;table;wheels,source/generated/incoming/rastalr_emergency_01_trauma_resuscitation.png,staging/pending/normalized/trauma_overbed_table_01.png,Batch 07 bottom-right.
trauma_stretcher_01,trauma_stretcher_01.png,emergency,stretchers,trauma_stretcher,1,default,clean,hospital_only,32,8,62,51,2,1,bottom_center,approved,pass,0,,trauma;stretcher;emergency;wheels,source/generated/incoming/rastalr_emergency_01_trauma_resuscitation.png,staging/pending/normalized/trauma_stretcher_01.png,Batch 07 top-left.
trauma_stretcher_raised_01,trauma_stretcher_raised_01.png,emergency,stretchers,trauma_stretcher_raised,1,default,clean,hospital_only,32,8,62,62,2,1,bottom_center,approved,warning,0,,trauma;stretcher;raised;emergency;wheels,source/generated/incoming/rastalr_emergency_01_trauma_resuscitation.png,staging/pending/normalized/trauma_stretcher_raised_01.png,Batch 07 top-center.
triage_vital_signs_station_01,triage_vital_signs_station_01.png,emergency,triage,triage_vital_signs_station,1,default,clean,hospital_only,32,8,39,59,1,1,bottom_center,approved,warning,0,,triage;vitals;station;emergency;wheels,source/generated/incoming/rastalr_emergency_02_triage_treatment.png,staging/pending/normalized/triage_vital_signs_station_01.png,Batch 07 top-right.
triage_workstation_01,triage_workstation_01.png,emergency,triage,triage_workstation,1,default,clean,hospital_only,32,8,48,57,1,1,bottom_center,approved,pass,0,,triage;workstation;emergency;desk;wheels,source/generated/incoming/rastalr_emergency_02_triage_treatment.png,staging/pending/normalized/triage_workstation_01.png,Batch 07 top-left.
ui_patient_status_01,ui_patient_status_01.png,inventory_ui,patient_status,ui_patient_status,1,default,clean,hospital_only,32,8,41,38,1,1,center,approved,pass,0,,ui;patient;status;health;interface;icon,source/generated/incoming/pilot_batch_c_sheet.png,staging/pending/normalized/ui_patient_status_01.png,Pilot Batch C; approved bottom-middle source-sheet sprite.
ultra_low_freezer_01,ultra_low_freezer_01.png,laboratory,cold_storage,ultra_low_freezer,1,default,clean,hospital_only,32,8,48,67,1,1,bottom_center,approved,pass,0,,laboratory;ultra_low;freezer;cold_storage,source/generated/incoming/rastalr_laboratory_03_specialized_support.png,staging/pending/normalized/ultra_low_freezer_01.png,Batch 09 final laboratory sheet.
unit_dose_packaging_machine_01,unit_dose_packaging_machine_01.png,pharmacy,packaging,unit_dose_packaging_machine,1,default,clean,hospital_only,32,8,63,63,2,1,bottom_center,approved,pass,0,,pharmacy;unit_dose;packaging;machine,source/generated/incoming/rastalr_pharmacy_02_preparation_packaging.png,staging/pending/normalized/unit_dose_packaging_machine_01.png,Batch 10 final pharmacy sheet.
unit_dose_storage_cabinet_01,unit_dose_storage_cabinet_01.png,pharmacy,unit_dose_storage,unit_dose_storage_cabinet,1,default,clean,hospital_only,32,8,53,63,1,1,bottom_center,approved,pass,0,,pharmacy;unit_dose;medication;storage;cabinet,source/generated/incoming/rastalr_pharmacy_01_dispensing_storage.png,staging/pending/normalized/unit_dose_storage_cabinet_01.png,Batch 10 final pharmacy sheet.
ventilator_standard_01,ventilator_standard_01.png,icu,respiratory_support,ventilator_standard,1,default,clean,hospital_only,32,8,43,63,1,1,bottom_center,approved,pass,0,,ventilator;respiratory;icu;monitor;equipment;wheels,source/generated/incoming/pilot_batch_b_sheet.png,staging/pending/normalized/ventilator_standard_01.png,Pilot Batch B; top-right source-sheet sprite.
visitor_chair_patient_room_01,visitor_chair_patient_room_01.png,patient_rooms,visitor_furniture,visitor_chair_patient_room,1,default,clean,everyday_world_common,32,8,48,56,1,1,bottom_center,approved,pass,0,,chair;visitor;seating;patient_room;furniture;teal,source/generated/incoming/rastalr_prod_02_bedside_furniture.png,staging/pending/normalized/visitor_chair_patient_room_01.png,Production batch 01; bottom-right bedside-furniture sheet sprite.
waiting_bench_2seat_01,waiting_bench_2seat_01.png,reception,seating,waiting_bench_2seat,1,default,clean,everyday_world_common,32,8,52,50,2,1,bottom_center,approved,warning,0,,waiting;bench;two_seat;seating;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/waiting_bench_2seat_01.png,Production batch 04; top-left waiting-queue sheet sprite.
waiting_bench_3seat_01,waiting_bench_3seat_01.png,reception,seating,waiting_bench_3seat,1,default,clean,everyday_world_common,32,8,66,53,3,1,bottom_center,approved,warning,0,,waiting;bench;three_seat;seating;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/waiting_bench_3seat_01.png,Production batch 04; top-center-left waiting-queue sheet sprite.
waiting_chair_01,waiting_chair_01.png,reception,waiting_seating,waiting_chair,1,default,clean,everyday_world_common,32,8,40,48,1,1,bottom_center,approved,pass,0,,chair;waiting;seating;reception;teal;furniture,source/generated/incoming/pilot_batch_a_sheet.png,staging/pending/normalized/waiting_chair_01.png,Pilot Batch A; top-right source-sheet sprite.
waiting_chair_contrast_01,waiting_chair_contrast_01.png,reception,seating,waiting_chair_contrast,1,default,clean,everyday_world_common,32,8,35,44,1,1,bottom_center,approved,pass,0,,waiting;chair;contrast;seating;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/waiting_chair_contrast_01.png,Production batch 04; top-right waiting-queue sheet sprite.
waiting_chair_single_01,waiting_chair_single_01.png,reception,seating,waiting_chair_single,1,default,clean,everyday_world_common,32,8,36,45,1,1,bottom_center,approved,pass,0,,waiting;chair;single;seating;lobby,source/generated/incoming/rastalr_reception_02_waiting_queue.png,staging/pending/normalized/waiting_chair_single_01.png,Production batch 04; top-center-right waiting-queue sheet sprite.
wall_diagnostic_set_01,wall_diagnostic_set_01.png,examination,diagnostics,wall_diagnostic_set,1,default,clean,hospital_only,32,8,50,42,1,1,wall_center,approved,pass,0,,wall;diagnostic;blood_pressure;otoscope;examination,source/generated/incoming/rastalr_exam_02_diagnostics.png,staging/pending/normalized/wall_diagnostic_set_01.png,Production batch 03; top-center-right diagnostics sheet sprite.
wall_medical_rail_01,wall_medical_rail_01.png,patient_rooms,patient_support,wall_medical_rail,1,default,clean,hospital_only,32,8,69,36,2,1,wall_center,approved,pass,0,,wall;medical_rail;outlets;patient_support;utility,source/generated/incoming/rastalr_correction_wall_medical_rail_01.png,staging/pending/normalized/wall_medical_rail_01.png,Production batch 02 correction; approved rail source with transparent source margin.
wall_oxygen_panel_01,wall_oxygen_panel_01.png,patient_rooms,patient_support,wall_oxygen_panel,1,default,clean,hospital_only,32,8,54,38,1,1,wall_center,approved,pass,0,,oxygen;wall;panel;patient_support;outlet;medical_gas,source/generated/incoming/rastalr_prod_03_privacy_support.png,staging/pending/normalized/wall_oxygen_panel_01.png,Production batch 01; bottom-left privacy-support sheet sprite.
warming_infusion_trolley_01,warming_infusion_trolley_01.png,surgery,warming_infusion,warming_infusion_trolley,1,default,clean,hospital_only,32,8,56,57,1,1,bottom_center,approved,warning,0,,warming;infusion;trolley;surgery;wheels,source/generated/incoming/rastalr_surgery_03_specialized_or_support.png,staging/pending/normalized/warming_infusion_trolley_01.png,Production batch 06; bottom-right specialized-or-support sprite.
water_cooler_01,water_cooler_01.png,reception,utilities,water_cooler,1,default,clean,everyday_world_common,32,8,35,65,1,1,bottom_center,approved,pass,0,,water;cooler;utility;lobby;cups,source/generated/incoming/rastalr_reception_03_lobby_utilities.png,staging/pending/normalized/water_cooler_01.png,Production batch 04; top-center-left lobby-utilities sheet sprite.
wheelchair_standard_01,wheelchair_standard_01.png,reception,mobility,wheelchair_standard,1,default,clean,everyday_world_common,32,8,63,60,1,1,bottom_center,approved,pass,0,,wheelchair;mobility;patient;seating;accessibility,source/generated/incoming/rastalr_reception_03_lobby_utilities.png,staging/pending/normalized/wheelchair_standard_01.png,Production batch 04; bottom-center lobby-utilities sheet sprite.
